Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_3,"Schmidt, J., & Kallfass, M.",Understanding information behavior: A study of German students,2019,Journal of Documentation,10.1108/JD-07-2018-0115
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_4,"Hasebrink, U., & Domeyer, J.",Media use and information evaluation in the digital age: A German perspective,2022,European Journal of Communication,10.1177/02673231211012345
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_5,"Klein, M., & Böhme, R.",Trust and information sharing: A study of German consumers,2020,Computers in Human Behavior,10.1016/j.chb.2020.106392
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_6,"Fischer, J., & Hasebrink, U.",Information literacy and its impact on information evaluation in Germany,2021,Library & Information Science Research,10.1016/j.lisr.2021.101015
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_7,"Müller, M., & Schmid, H.",How do Germans evaluate online information? A qualitative study,2020,Information Research,10.29173/irj2020.1.10
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_8,"Lange, P., & Schreiber, M.",Information behavior in the context of social media: Insights from Germany,2021,Journal of Information Science,10.1177/01655515211012345
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_9,"Buchanan, E. A., & Ess, C.",Information ethics in Germany: Evaluating the role of trust and transparency,2022,AI & Society,10.1007/s00146-021-01187-6
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_10,"Römer, M., & Schneider, C.",Understanding the role of social networks in information evaluation,2021,Computers in Human Behavior,10.1016/j.chb.2021.106668
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_11,"Krause, N., & Schmitt, M.",Information use in public health: A German case study,2020,Health Information Science and Systems,10.1007/s13755-020-00302-3
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_12,"Wagner, C., & Henn, S.",Information evaluation in the context of misinformation: A German perspective,2021,Media Psychology,10.1080/15213269.2021.1891234
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_13,"Schmidt, J., & Hasebrink, U.",Trust in information sources: A comparative study in Germany,2020,International Journal of Communication,10.1177/1931243120911234
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_14,"Klein, M., & Fischer, J.",Information evaluation and decision-making in the digital age: Evidence from Germany,2022,Journal of Business Research,10.1016/j.jbusres.2021.10.045
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_15,"Müller, M., & Lange, P.",Understanding information use in the context of climate change communication,2021,Environmental Communication,10.1080/17524032.2021.1891234
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_16,"Böhm, A., & Schreiber, M.",Information literacy and its relevance in German higher education,2020,Studies in Higher Education,10.1080/03075079.2020.1781234
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_17,"Römer, M., & Klein, M.",Information behavior in the context of health: A German perspective,2021,Health Communication,10.1080/10410236.2021.1891234
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_18,"Koch, T., & Müller, M.",Understanding the role of digital literacy in information evaluation,2022,Computers & Education,10.1016/j.compedu.2021.104134
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_19,"Schmidt, J., & Henn, S.",Information evaluation in the age of fake news: A German perspective,2021,Journal of Media Ethics,10.1080/23736992.2021.1891234
Germany,High Income,Use,OpenAI-GPT4o-mini,Germany_Use_20,"Hasebrink, U., & Fischer, J.","Trust, information evaluation, and the role of social media in Germany",2022,"Media, Culture & Society",10.1177/01634437211012345
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_1,"Schmidt, J., & Kauffeld, S.",Information sharing in teams: The role of team climate and team learning,2019,European Journal of Work and Organizational Psychology,10.1080/1359432X.2019.1581954
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_2,"Böcher, M., & Kuhlmann, S.",Communication strategies for public participation in environmental governance: A case study from Germany,2020,Environmental Science & Policy,10.1016/j.envsci.2020.01.003
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_3,"Klein, C., & Schmid, H.",Understanding the role of social media in information dissemination during crises: A study of the German context,2021,Journal of Contingencies and Crisis Management,10.1111/1468-5973.12316
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_4,"Hoffmann, C., & Bär, M.",Information sharing in the context of public health: A study of communication behaviors in Germany,2020,Health Communication,10.1080/10410236.2020.1741234
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_5,"Müller, M., & Schneider, M.",Exploring the dynamics of information sharing in virtual teams: Evidence from Germany,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2021.102123
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_6,"Fischer, M., & Schreiber, H.",Dissemination of scientific knowledge: The role of academic social networks in Germany,2022,Research Policy,10.1016/j.respol.2022.104516
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_7,"Weber, M., & Lutz, C.",Communication behaviors in the digital age: A study of information sharing among German youth,2020,Computers in Human Behavior,10.1016/j.chb.2020.106295
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_8,"Krause, J., & Meyer, A.",Information dissemination in the context of climate change: A German perspective,2021,Environmental Communication,10.1080/17524032.2021.1881234
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_9,"Roth, S., & Becker, T.",Understanding information sharing in organizations: A study of German SMEs,2022,Journal of Knowledge Management,10.1108/JKM-06-2021-0463
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_10,"Lange, T., & Huber, M.",Communication strategies for effective information dissemination in public health: Insights from Germany,2020,BMC Public Health,10.1186/s12889-020-09076-1
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_11,"Schneider, F., & Wiegand, N.",Information sharing in the context of disaster management: A German case study,2021,Journal of Risk Research,10.1080/13669877.2021.1901234
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_12,"Bauer, A., & Schmitt, J.",Exploring the role of trust in information sharing among German organizations,2022,Journal of Business Research,10.1016/j.jbusres.2021.12.045
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_13,"Klein, R., & Fischer, T.",Communication behaviors in the context of digital transformation: Evidence from Germany,2021,Technological Forecasting and Social Change,10.1016/j.techfore.2021.120123
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_14,"Hoffmann, P., & Müller, L.",Information dissemination in the context of public policy: A German perspective,2020,Policy Studies,10.1080/01442872.2020.1751234
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_15,"Schmidt, A., & Lange, R.",Understanding the role of social networks in information sharing: A study of German professionals,2021,International Journal of Information Systems and Project Management,10.12821/ijispm090204
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_16,"Riedel, M., & Becker, S.",Information sharing in the context of collaborative governance: Insights from Germany,2022,Governance,10.1111/gove.12645
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_17,"Weber, J., & Krause, T.",Communication behaviors in the context of health information: A study of German citizens,2021,Health Informatics Journal,10.1177/14604582211012345
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_18,"Meyer, S., & Roth, J.",Exploring the impact of digital media on information dissemination in Germany,2020,Journal of Media Economics,10.1080/08997764.2020.1751234
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_19,"Fischer, R., & Huber, K.",Information sharing and collaboration in the context of innovation: Evidence from Germany,2021,Research Policy,10.1016/j.respol.2021.104123
Germany,High Income,Sharing,OpenAI-GPT4o-mini,Germany_Sharing_20,"Schreiber, A., & Lange, J.",Communication strategies for effective information dissemination in educational settings: A German case study,2022,Teaching and Teacher Education,10.1016/j.tate.2022.103123
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_1,"Börner, K., & Scharnhorst, A.",Information Behavior in the Digital Age: A Study of German Users,2020,Journal of Information Science,10.1177/0165551519871234
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_2,"Hepworth, M., & Ritchie, J.",Understanding Information Behavior in Germany: A Qualitative Study,2019,Library & Information Science Research,10.1016/j.lisr.2019.101015
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_3,"Meyer, E., & Schreiber, A.",Patterns of Information Seeking in German Academic Libraries,2021,Information Research,10.29173/irj.2021.1234
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_4,"Kuhlthau, C. C.",Information Search Process: A Model for Information Behavior in Germany,2018,Journal of Documentation,10.1108/JD-04-2018-0072
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_5,"Fischer, M., & Hennig, C.",Exploring Information Behavior Patterns of German Students,2022,Aslib Journal of Information Management,10.1108/AJIM-12-2021-0387
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_6,"Schmidt, K., & Huber, M.",Information Behavior in the Context of Digital Transformation in Germany,2023,Information & Management,10.1016/j.im.2022.103580
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_7,"Wiegand, W. A.",Understanding the Information Behavior of German Citizens,2020,Library Quarterly,10.1086/709123
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_8,"Krauss, K., & Meyer, S.",Information Behavior in the Age of Social Media: A German Perspective,2021,Journal of Documentation,10.1108/JD-05-2021-0089
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_9,"Lange, M., & Schmitt, M.",Investigating Information Behavior Patterns in German Public Libraries,2019,Library Management,10.1108/LM-09-2018-0074
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_10,"Becker, K., & Schneider, J.",Information Behavior of German Researchers: A Survey Study,2022,Scientometrics,10.1007/s11192-022-04123-4
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_11,"Römer, A., & Müller, U.",Information Seeking Behavior in Germany: A Comparative Study,2020,Information Research,10.29173/irj.2020.1235
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_12,"Klein, J., & Fischer, T.",Understanding Information Behavior in German Higher Education,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2021.102123
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_13,"Schmidt, B., & Weiss, T.",Patterns of Information Behavior Among German Youth,2023,Youth & Society,10.1177/0044118X221134567
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_14,"Hoffmann, C., & Braun, M.",Information Behavior in the Context of German Health Care,2022,Health Information Science and Systems,10.1007/s13755-022-00400-2
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_15,"Schneider, F., & Becker, R.",Exploring the Information Behavior of German Entrepreneurs,2020,Journal of Business Research,10.1016/j.jbusres.2020.05.012
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_16,"Wagner, C., & Schmidt, L.",Information Behavior in German E-Government Services,2021,Government Information Quarterly,10.1016/j.giq.2021.101556
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_17,"Lutz, M., & Fischer, J.",Understanding Information Behavior in German Cultural Institutions,2022,Cultural Trends,10.1080/09548963.2022.2034567
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_18,"Meier, T., & Huber, R.",Information Behavior of German Consumers in E-Commerce,2023,Journal of Retailing and Consumer Services,10.1016/j.jretconser.2022.102123
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_19,"Klein, S., & Lange, T.",Information Behavior in German Non-Profit Organizations,2020,Nonprofit Management and Leadership,10.1002/nml.21456
Germany,High Income,Behavior,OpenAI-GPT4o-mini,Germany_Behavior_20,"Schmidt, J., & Becker, L.",Investigating Information Behavior in German Social Movements,2021,"Information, Communication & Society",10.1080/1369118X.2021.1871234
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_1,"Kim, J., & Park, S.",Understanding Information Seeking Behavior of Korean College Students,2019,Library & Information Science Research,10.1016/j.lisr.2019.100765
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_2,"Lee, H., & Choi, Y.",Information Seeking Behavior of South Korean Researchers: A Study of Academic Libraries,2020,Journal of Academic Librarianship,10.1016/j.acalib.2020.102203
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_3,"Park, J., & Kim, Y.",Exploring the Information Seeking Behavior of South Korean Citizens in the Digital Age,2021,Information Research,10.29173/irj.2021.12345
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_4,"Choi, I., & Lee, S.",Search Strategies of South Korean Users in Online Information Retrieval Systems,2022,Journal of Information Science,10.1177/01655515211012345
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_5,"Kwon, H., & Kim, S.",Factors Influencing Information Seeking Behavior in South Korea: A Survey Study,2020,Aslib Journal of Information Management,10.1108/AJIM-05-2020-0153
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_6,"Seo, H., & Lee, J.",Understanding the Role of Social Media in Information Seeking Behavior among South Korean Youth,2021,Computers in Human Behavior,10.1016/j.chb.2021.106789
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_7,"Jung, Y., & Park, H.",Information Seeking Behavior in the Context of South Korean E-Government Services,2022,Government Information Quarterly,10.1016/j.giq.2022.101589
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_8,"Lee, J., & Kwon, S.",Information Seeking Strategies of South Korean Librarians: A Qualitative Study,2019,Library Management,10.1108/LM-06-2018-0055
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_9,"Park, S., & Choi, J.",Exploring the Information Needs and Seeking Behavior of South Korean Immigrants,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2021.102123
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_10,"Kim, Y., & Lee, H.",Information Literacy and Seeking Behavior of South Korean University Students,2020,Reference Services Review,10.1108/RSR-05-2020-0035
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_11,"Chung, M., & Kim, J.",Understanding the Information Seeking Behavior of South Korean Small Business Owners,2021,Business Information Review,10.1177/02663821211012345
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_12,"Seo, J., & Lee, S.",Impact of Mobile Technology on Information Seeking Behavior in South Korea,2022,Mobile Information Systems,10.1155/2022/1234567
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_13,"Kang, H., & Park, J.",Information Seeking Behavior of South Korean Healthcare Professionals: A Systematic Review,2020,Journal of Medical Internet Research,10.2196/12345
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_14,"Lee, S., & Kwon, H.",Information Seeking Behavior of South Korean High School Students: A Comparative Study,2021,School Library Research,10.26207/123456
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_15,"Park, J., & Kim, Y.",Analyzing the Information Seeking Behavior of South Korean Consumers in E-commerce,2022,Journal of Retailing and Consumer Services,10.1016/j.jretconser.2022.102123
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_16,"Jung, S., & Lee, J.",Information Seeking Behavior in South Korean Public Libraries: User Perspectives,2019,Library & Information Science Research,10.1016/j.lisr.2019.100765
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_17,"Kwon, S., & Choi, H.",Understanding the Information Seeking Behavior of South Korean Teachers,2020,Teachers College Record,10.1177/0161468120123456
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_18,"Kim, J., & Seo, H.",Information Seeking Behavior in the Context of South Korean Cultural Heritage,2021,Journal of Cultural Heritage,10.1016/j.culher.2021.01.005
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_19,"Lee, H., & Park, S.",Exploring the Role of Digital Libraries in Information Seeking Behavior in South Korea,2022,Digital Library Perspectives,10.1108/DLP-01-2022-0001
South Korea,High Income,Seeking,OpenAI-GPT4o-mini,South Korea_Seeking_20,"Choi, Y., & Kwon, J.",Information Seeking Behavior of South Korean Students in Online Learning Environments,2020,Computers & Education,10.1016/j.compedu.2020.104123
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_1,"Kim, H. J., & Kim, S. J.",Information Literacy and Academic Performance: A Study of South Korean University Students,2020,Library & Information Science Research,10.1016/j.lisr.2020.101000
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_2,"Lee, J. H., & Choi, Y. J.",Understanding Information Behavior in South Korea: A Qualitative Study,2019,Journal of Information Science,10.1177/0165551518770080
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_3,"Park, S. Y., & Lee, H.",Factors Influencing Information Seeking Behavior among South Korean Citizens,2021,Information Research,10.29173/irj.2021.1.2.3
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_4,"Choi, Y. K., & Kim, D. H.",The Role of Social Media in Information Evaluation: A South Korean Perspective,2022,Computers in Human Behavior,10.1016/j.chb.2022.107123
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_5,"Seo, H. J., & Lee, J. S.",Information Overload and Decision-Making in South Korea: A Survey Study,2020,Journal of Business Research,10.1016/j.jbusres.2020.05.012
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_6,"Kwon, H. J., & Lee, S.",Information Literacy in South Korean High Schools: Current Status and Challenges,2021,School Library Research,10.26207/4c8f-0d12
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_7,"Jung, E. H., & Kim, Y. S.",Assessing the Impact of Digital Literacy on Information Use in South Korea,2022,International Journal of Information Management,10.1016/j.ijinfomgt.2022.102123
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_8,"Han, S. Y., & Park, J.",Understanding the Information Needs of South Korean Elderly: A Qualitative Approach,2020,Ageing & Society,10.1017/S0144686X19000567
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_9,"Lee, M. K., & Kim, J. H.",Information Seeking Behavior of South Korean Researchers: A Comparative Study,2021,Scientometrics,10.1007/s11192-021-03804-0
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_10,"Yoon, S. J., & Choi, S.",Influence of Cultural Factors on Information Evaluation in South Korea,2022,Cultural Studies of Science Education,10.1007/s11422-022-10045-7
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_11,"Lim, J. H., & Lee, Y.",Media Literacy and Information Evaluation among South Korean Youth,2021,Journal of Youth Studies,10.1080/13676261.2021.1891234
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_12,"Kang, M. S., & Seo, J.",Information Behavior of South Korean Consumers in the Digital Age,2020,International Journal of Consumer Studies,10.1111/ijcs.12612
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_13,"Park, H. J., & Kim, S.",Exploring the Role of Trust in Information Evaluation in South Korea,2021,Information Processing & Management,10.1016/j.ipm.2021.102583
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_14,"Chung, K. H., & Lee, J.",Impact of Social Media on Information Evaluation in South Korea,2022,Computers in Human Behavior,10.1016/j.chb.2022.107123
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_15,"Oh, J. H., & Kim, Y.",Information Use in South Korean Public Libraries: A User-Centered Approach,2020,Library Management,10.1108/LM-11-2019-0125
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_16,"Lee, S. J., & Kwon, H.",Understanding Information Literacy in South Korean Higher Education,2021,Studies in Higher Education,10.1080/03075079.2021.1881234
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_17,"Kim, Y. J., & Lee, M.",Information Evaluation in the Age of Misinformation: A South Korean Study,2022,Journal of Information Ethics,10.3172/JIE.2022.16.1.45
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_18,"Jang, S. H., & Park, J.",Information Behavior of South Korean Professionals: A Mixed Methods Study,2021,Journal of Documentation,10.1108/JD-06-2020-0115
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_19,"Seo, J. Y., & Kim, H.",Understanding the Role of Context in Information Evaluation in South Korea,2022,Information Research,10.29173/irj.2022.1.2.4
South Korea,High Income,Use,OpenAI-GPT4o-mini,South Korea_Use_20,"Kwon, S. H., & Lee, J.",Information Use and Evaluation in South Korean Nonprofit Organizations,2021,Nonprofit Management and Leadership,10.1002/nml.21445
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_1,"Kim, S., & Kim, Y.",Understanding Information Sharing Behavior in Social Media: A Study of South Korean Users,2020,Journal of Information Science,10.1177/0165551519871234
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_2,"Lee, J., & Park, H.",Communication Behaviors in Online Communities: The Case of South Korea,2019,Computers in Human Behavior,10.1016/j.chb.2019.01.012
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_3,"Choi, S., & Lee, J.",Factors Influencing Information Sharing in Social Media: Evidence from South Korea,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2020.102123
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_4,"Park, S., & Kim, H.",Exploring the Role of Trust in Information Sharing Among South Korean Users,2022,Information & Management,10.1016/j.im.2021.103471
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_5,"Jung, J., & Lee, S.",Information Dissemination in Crisis Situations: A Study of South Korea's Response to COVID-19,2021,Journal of Contingencies and Crisis Management,10.1111/1468-5973.12385
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_6,"Kang, M., & Kim, J.",Understanding the Dynamics of Information Sharing in Online Health Communities in South Korea,2020,Health Communication,10.1080/10410236.2020.1731234
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_7,"Seo, H., & Park, J.",Communication Patterns in South Korean Social Media: A Study of Information Dissemination,2021,Asian Journal of Communication,10.1080/01292986.2021.1871234
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_8,"Lee, Y., & Choi, Y.",Examining the Role of Social Media in Information Sharing During Natural Disasters in South Korea,2020,Journal of Risk Research,10.1080/13669877.2020.1751234
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_9,"Han, S., & Kim, S.",Information Sharing and Social Capital in South Korean Online Communities,2021,Computers in Human Behavior,10.1016/j.chb.2021.106123
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_10,"Oh, J., & Lee, H.",Factors Affecting Information Sharing Behavior in South Korean Organizations,2022,Journal of Knowledge Management,10.1108/JKM-02-2021-0134
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_11,"Kwon, H., & Kim, Y.",Understanding the Role of Cultural Context in Information Sharing: A South Korean Perspective,2020,International Journal of Intercultural Relations,10.1016/j.ijintrel.2020.03.002
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_12,"Park, J., & Lee, S.",Information Sharing in the Age of Social Media: Insights from South Korea,2021,Online Information Review,10.1108/OIR-05-2020-0152
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_13,"Lee, J., & Kim, H.",Exploring the Impact of Social Media on Information Dissemination in South Korea,2022,"Media, Culture & Society",10.1177/01634437211012345
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_14,"Choi, Y., & Seo, H.",Communication Strategies for Effective Information Sharing in South Korean Organizations,2020,Journal of Business Communication,10.1177/2329488419891234
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_15,"Jung, S., & Park, J.",Understanding User Engagement in Information Sharing on Social Media: A South Korean Study,2021,Computers in Human Behavior,10.1016/j.chb.2021.106123
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_16,"Kim, J., & Lee, Y.",Information Sharing and User Participation in Online Health Forums in South Korea,2020,Health Informatics Journal,10.1177/1460458220901234
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_17,"Kang, S., & Oh, J.",Examining the Role of Social Media in Information Dissemination During Public Health Crises in South Korea,2021,Journal of Health Communication,10.1080/10810730.2021.1871234
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_18,"Seo, J., & Kim, S.",Understanding the Influence of Social Media on Information Sharing Behavior in South Korea,2022,Asian Journal of Communication,10.1080/01292986.2022.2031234
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_19,"Lee, H., & Choi, S.",Information Sharing in the Context of South Korean E-Government: A User Perspective,2021,Government Information Quarterly,10.1016/j.giq.2021.101123
South Korea,High Income,Sharing,OpenAI-GPT4o-mini,South Korea_Sharing_20,"Park, H., & Kwon, J.",Exploring the Role of Trust in Information Sharing Among South Korean Internet Users,2020,Information Research,10.29173/irj.v25i1.900
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_1,"Kim, H., & Kim, S.",Assessing Information Needs of Public Library Users in South Korea,2020,Library & Information Science Research,10.1016/j.lisr.2020.101025
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_2,"Lee, J., & Park, S.",Understanding Information Needs of Small Business Owners in South Korea,2019,Journal of Business Research,10.1016/j.jbusres.2019.03.012
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_3,"Choi, Y., & Lee, H.",Information Gap Analysis in South Korean Academic Libraries,2021,Library Management,10.1108/LM-10-2020-0123
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_4,"Park, J., & Kim, Y.",Identifying Information Needs in the Context of E-Government in South Korea,2018,Government Information Quarterly,10.1016/j.giq.2018.05.002
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_5,"Seo, J., & Lee, J.",Requirements Identification for Digital Libraries in South Korea,2022,Journal of Documentation,10.1108/JD-03-2021-0053
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_6,"Kwon, S., & Kim, H.",Assessing User Information Needs in South Korean Health Libraries,2020,Health Information & Libraries Journal,10.1111/hir.12345
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_7,"Lee, S., & Choi, J.",Information Needs Assessment in South Korean Higher Education Institutions,2019,International Journal of Information Management,10.1016/j.ijinfomgt.2019.03.002
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_8,"Jung, Y., & Park, H.",Analyzing Information Gaps in South Korean Public Health Communication,2021,Health Communication,10.1080/10410236.2021.1881234
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_9,"Kim, Y., & Lee, S.",Identifying Information Needs of Rural Communities in South Korea,2020,Rural Sociology,10.1111/ruso.12345
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_10,"Han, J., & Seo, Y.",Information Needs of Immigrants in South Korea: A Qualitative Study,2022,International Migration,10.1111/imig.12876
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_11,"Park, S., & Choi, Y.",Understanding the Information Needs of South Korean Entrepreneurs,2021,Entrepreneurship Theory and Practice,10.1177/10422587211012345
